State,Year,Degree,Count
Puerto Rico,2013,Undergraduate,4
Puerto Rico,2013,Professional,17
Puerto Rico,2013,Graduate,0
Rhode Island,2017,Undergraduate,6
Rhode Island,2017,Professional,6
Rhode Island,2017,Graduate,0
Rhode Island,2016,Undergraduate,2
Rhode Island,2016,Professional,5
Rhode Island,2016,Graduate,0
Rhode Island,2015,Undergraduate,2
Rhode Island,2015,Professional,5
Rhode Island,2015,Graduate,0
Rhode Island,2014,Undergraduate,3
Rhode Island,2014,Professional,7
Rhode Island,2014,Graduate,0
Rhode Island,2013,Undergraduate,2
Rhode Island,2013,Professional,8
Rhode Island,2013,Graduate,0
Rhode Island,2012,Undergraduate,2
Rhode Island,2012,Professional,9
Rhode Island,2012,Graduate,0
Rhode Island,2011,Undergraduate,4
Rhode Island,2011,Professional,11
Rhode Island,2011,Graduate,0
Rhode Island,2010,Undergraduate,4
Rhode Island,2010,Professional,9
Rhode Island,2010,Graduate,1
Rhode Island,2009,Undergraduate,4
Rhode Island,2009,Professional,9
Rhode Island,2009,Graduate,1
Rhode Island,2008,Undergraduate,3
Rhode Island,2008,Professional,6
Rhode Island,2008,Graduate,1
Rhode Island,2007,Undergraduate,4
Rhode Island,2007,Professional,1
Rhode Island,2007,Graduate,0
Rhode Island,2006,Undergraduate,2
Rhode Island,2006,Professional,1
Rhode Island,2006,Graduate,0
Rhode Island,2005,Undergraduate,2
Rhode Island,2005,Professional,2
Rhode Island,2005,Graduate,0
Rhode Island,2004,Undergraduate,3
Rhode Island,2004,Professional,1
Rhode Island,2004,Graduate,0
Rhode Island,2003,Undergraduate,4
Rhode Island,2003,Professional,6
Rhode Island,2003,Graduate,1
Rhode Island,2002,Undergraduate,5
Rhode Island,2002,Professional,4
Rhode Island,2002,Graduate,3
Rhode Island,2001,Undergraduate,4
Rhode Island,2001,Professional,3
Rhode Island,2001,Graduate,3
Rhode Island,2000,Undergraduate,7
Rhode Island,2000,Professional,9
Rhode Island,2000,Graduate,2
Rhode Island,1999,Undergraduate,7
Rhode Island,1999,Professional,9
Rhode Island,1999,Graduate,2
Rhode Island,1998,Undergraduate,6
Rhode Island,1998,Professional,8
Rhode Island,1998,Graduate,1
Rhode Island,1997,Undergraduate,6
Rhode Island,1997,Professional,1
Rhode Island,1997,Graduate,7
Rhode Island,1996,Undergraduate,6
Rhode Island,1996,Professional,2
Rhode Island,1996,Graduate,5
Rhode Island,1995,Undergraduate,3
Rhode Island,1995,Professional,1
Rhode Island,1995,Graduate,3
Rhode Island,1994,Undergraduate,4
Rhode Island,1994,Professional,1
Rhode Island,1994,Graduate,3
Rhode Island,1993,Undergraduate,3
Rhode Island,1993,Professional,1
Rhode Island,1993,Graduate,1
Rhode Island,1992,Undergraduate,4
Rhode Island,1992,Professional,1
Rhode Island,1992,Graduate,2
Rhode Island,1991,Undergraduate,6
Rhode Island,1991,Professional,1
Rhode Island,1991,Graduate,5
Rhode Island,1990,Undergraduate,3
Rhode Island,1990,Professional,0
Rhode Island,1990,Graduate,5
Rhode Island,1989,Undergraduate,2
Rhode Island,1989,Professional,0
Rhode Island,1989,Graduate,2
Rhode Island,1988,Undergraduate,0
Rhode Island,1988,Professional,0
Rhode Island,1988,Graduate,4
Rhode Island,1987,Undergraduate,1
Rhode Island,1987,Professional,0
Rhode Island,1987,Graduate,3
Rhode Island,1986,Undergraduate,2
Rhode Island,1986,Professional,0
Rhode Island,1986,Graduate,2
Rhode Island,1985,Undergraduate,3
Rhode Island,1985,Professional,0
Rhode Island,1985,Graduate,5
Rhode Island,1984,Undergraduate,3
Rhode Island,1984,Professional,0
Rhode Island,1984,Graduate,4
Rhode Island,1983,Undergraduate,1
Rhode Island,1983,Professional,0
Rhode Island,1983,Graduate,NA
Rhode Island,1982,Undergraduate,0
Rhode Island,1982,Professional,0
Rhode Island,1982,Graduate,3
Rhode Island,1981,Undergraduate,2
Rhode Island,1981,Professional,0
Rhode Island,1981,Graduate,4
Rhode Island,1980,Undergraduate,6
Rhode Island,1980,Professional,0
Rhode Island,1980,Graduate,8
Rhode Island,1979,Undergraduate,5
Rhode Island,1979,Professional,0
Rhode Island,1979,Graduate,6
Rhode Island,1978,Undergraduate,3
Rhode Island,1978,Professional,0
Rhode Island,1978,Graduate,5
Rhode Island,1977,Undergraduate,2
Rhode Island,1977,Professional,0
Rhode Island,1977,Graduate,5
Rhode Island,1976,Undergraduate,1
Rhode Island,1976,Professional,0
Rhode Island,1976,Graduate,7
Rhode Island,1975,Undergraduate,1
Rhode Island,1975,Professional,0
Rhode Island,1975,Graduate,7
South Carolina,2017,Undergraduate,7
South Carolina,2017,Professional,17
South Carolina,2017,Graduate,2
South Carolina,2016,Undergraduate,5
South Carolina,2016,Professional,15
South Carolina,2016,Graduate,2
South Carolina,2015,Undergraduate,5
South Carolina,2015,Professional,16
South Carolina,2015,Graduate,4
South Carolina,2014,Undergraduate,8
South Carolina,2014,Professional,16
South Carolina,2014,Graduate,1
South Carolina,2013,Undergraduate,8
South Carolina,2013,Professional,14
South Carolina,2013,Graduate,2
South Carolina,2012,Undergraduate,5
South Carolina,2012,Professional,10
South Carolina,2012,Graduate,1
South Carolina,2011,Undergraduate,3
South Carolina,2011,Professional,13
South Carolina,2011,Graduate,2
South Carolina,2010,Undergraduate,7
South Carolina,2010,Professional,8
South Carolina,2010,Graduate,2
South Carolina,2009,Undergraduate,7
South Carolina,2009,Professional,8
South Carolina,2009,Graduate,2
South Carolina,2008,Undergraduate,12
South Carolina,2008,Professional,15
South Carolina,2008,Graduate,1
South Carolina,2007,Undergraduate,9
South Carolina,2007,Professional,17
South Carolina,2007,Graduate,1
South Carolina,2006,Undergraduate,7
South Carolina,2006,Professional,13
South Carolina,2006,Graduate,0
South Carolina,2005,Undergraduate,10
South Carolina,2005,Professional,14
South Carolina,2005,Graduate,0
South Carolina,2004,Undergraduate,10
South Carolina,2004,Professional,3
South Carolina,2004,Graduate,0
South Carolina,2003,Undergraduate,10
South Carolina,2003,Professional,12
South Carolina,2003,Graduate,1
South Carolina,2002,Undergraduate,9
South Carolina,2002,Professional,10
South Carolina,2002,Graduate,1
South Carolina,2001,Undergraduate,9
South Carolina,2001,Professional,10
South Carolina,2001,Graduate,2
South Carolina,2000,Undergraduate,7
South Carolina,2000,Professional,14
South Carolina,2000,Graduate,2
South Carolina,1999,Undergraduate,12
South Carolina,1999,Professional,12
South Carolina,1999,Graduate,3
South Carolina,1998,Undergraduate,12
South Carolina,1998,Professional,15
South Carolina,1998,Graduate,2
South Carolina,1997,Undergraduate,17
South Carolina,1997,Professional,2
South Carolina,1997,Graduate,16
South Carolina,1996,Undergraduate,15
South Carolina,1996,Professional,0
South Carolina,1996,Graduate,15
South Carolina,1995,Undergraduate,7
South Carolina,1995,Professional,0
South Carolina,1995,Graduate,1
South Carolina,1994,Undergraduate,9
South Carolina,1994,Professional,0
South Carolina,1994,Graduate,11
South Carolina,1993,Undergraduate,9
South Carolina,1993,Professional,0
South Carolina,1993,Graduate,11
South Carolina,1992,Undergraduate,12
South Carolina,1992,Professional,0
South Carolina,1992,Graduate,7
South Carolina,1991,Undergraduate,5
South Carolina,1991,Professional,0
South Carolina,1991,Graduate,12
South Carolina,1990,Undergraduate,8
South Carolina,1990,Professional,0
South Carolina,1990,Graduate,14
South Carolina,1989,Undergraduate,7
South Carolina,1989,Professional,2
South Carolina,1989,Graduate,10
South Carolina,1988,Undergraduate,5
South Carolina,1988,Professional,1
South Carolina,1988,Graduate,6
South Carolina,1987,Undergraduate,3
South Carolina,1987,Professional,1
South Carolina,1987,Graduate,10
South Carolina,1986,Undergraduate,3
South Carolina,1986,Professional,0
South Carolina,1986,Graduate,14
South Carolina,1985,Undergraduate,5
South Carolina,1985,Professional,0
South Carolina,1985,Graduate,9
South Carolina,1984,Undergraduate,0
South Carolina,1984,Professional,0
South Carolina,1984,Graduate,6
South Carolina,1983,Undergraduate,1
South Carolina,1983,Professional,0
South Carolina,1983,Graduate,5
South Carolina,1982,Undergraduate,1
South Carolina,1982,Professional,0
South Carolina,1982,Graduate,8
South Carolina,1981,Undergraduate,0
South Carolina,1981,Professional,0
South Carolina,1981,Graduate,13
South Carolina,1980,Undergraduate,1
South Carolina,1980,Professional,0
South Carolina,1980,Graduate,11
South Carolina,1979,Undergraduate,1
South Carolina,1979,Professional,0
South Carolina,1979,Graduate,12
South Carolina,1978,Undergraduate,4
South Carolina,1978,Professional,0
South Carolina,1978,Graduate,6
South Carolina,1977,Undergraduate,2
South Carolina,1977,Professional,1
South Carolina,1977,Graduate,8
South Carolina,1976,Undergraduate,2
South Carolina,1976,Professional,0
South Carolina,1976,Graduate,13
South Carolina,1975,Undergraduate,3
South Carolina,1975,Professional,1
South Carolina,1975,Graduate,18
South Dakota,2017,Undergraduate,3
South Dakota,2017,Professional,4
South Dakota,2017,Graduate,1
South Dakota,2016,Undergraduate,2
South Dakota,2016,Professional,4
South Dakota,2016,Graduate,0
South Dakota,2015,Undergraduate,3
South Dakota,2015,Professional,8
South Dakota,2015,Graduate,0
South Dakota,2014,Undergraduate,6
South Dakota,2014,Professional,7
South Dakota,2014,Graduate,0
South Dakota,2013,Undergraduate,5
South Dakota,2013,Professional,7
South Dakota,2013,Graduate,1
South Dakota,2012,Undergraduate,5
South Dakota,2012,Professional,6
South Dakota,2012,Graduate,1
South Dakota,2011,Undergraduate,5
South Dakota,2011,Professional,3
South Dakota,2011,Graduate,2
South Dakota,2010,Undergraduate,1
South Dakota,2010,Professional,2
South Dakota,2010,Graduate,1
South Dakota,2009,Undergraduate,1
South Dakota,2009,Professional,2
South Dakota,2009,Graduate,1
South Dakota,2008,Undergraduate,1
South Dakota,2008,Professional,4
South Dakota,2008,Graduate,0
South Dakota,2007,Undergraduate,1
South Dakota,2007,Professional,6
South Dakota,2007,Graduate,0
South Dakota,2006,Undergraduate,3
South Dakota,2006,Professional,3
South Dakota,2006,Graduate,0
South Dakota,2005,Undergraduate,4
South Dakota,2005,Professional,2
South Dakota,2005,Graduate,0
South Dakota,2004,Undergraduate,5
South Dakota,2004,Professional,0
South Dakota,2004,Graduate,0
South Dakota,2003,Undergraduate,5
South Dakota,2003,Professional,3
South Dakota,2003,Graduate,0
South Dakota,2002,Undergraduate,4
South Dakota,2002,Professional,4
South Dakota,2002,Graduate,0
South Dakota,2001,Undergraduate,5
South Dakota,2001,Professional,5
South Dakota,2001,Graduate,1
South Dakota,2000,Undergraduate,5
South Dakota,2000,Professional,4
South Dakota,2000,Graduate,2
South Dakota,1999,Undergraduate,6
South Dakota,1999,Professional,6
South Dakota,1999,Graduate,2
South Dakota,1998,Undergraduate,5
South Dakota,1998,Professional,6
South Dakota,1998,Graduate,2
South Dakota,1997,Undergraduate,5
South Dakota,1997,Professional,1
South Dakota,1997,Graduate,7
South Dakota,1996,Undergraduate,2
South Dakota,1996,Professional,0
South Dakota,1996,Graduate,6
South Dakota,1995,Undergraduate,1
South Dakota,1995,Professional,0
South Dakota,1995,Graduate,6
South Dakota,1994,Undergraduate,0
South Dakota,1994,Professional,0
South Dakota,1994,Graduate,6
South Dakota,1993,Undergraduate,0
South Dakota,1993,Professional,0
South Dakota,1993,Graduate,5
South Dakota,1992,Undergraduate,0
South Dakota,1992,Professional,0
South Dakota,1992,Graduate,3
South Dakota,1991,Undergraduate,1
South Dakota,1991,Professional,0
South Dakota,1991,Graduate,2
South Dakota,1990,Undergraduate,3
South Dakota,1990,Professional,1
South Dakota,1990,Graduate,2
South Dakota,1989,Undergraduate,1
South Dakota,1989,Professional,0
South Dakota,1989,Graduate,5
South Dakota,1988,Undergraduate,1
South Dakota,1988,Professional,0
South Dakota,1988,Graduate,4
South Dakota,1987,Undergraduate,2
South Dakota,1987,Professional,0
South Dakota,1987,Graduate,5
South Dakota,1986,Undergraduate,1
South Dakota,1986,Professional,0
South Dakota,1986,Graduate,5
South Dakota,1985,Undergraduate,1
South Dakota,1985,Professional,0
South Dakota,1985,Graduate,7
South Dakota,1984,Undergraduate,1
South Dakota,1984,Professional,0
South Dakota,1984,Graduate,10
South Dakota,1983,Undergraduate,2
South Dakota,1983,Professional,0
South Dakota,1983,Graduate,7
South Dakota,1982,Undergraduate,0
South Dakota,1982,Professional,1
South Dakota,1982,Graduate,8
South Dakota,1981,Undergraduate,0
South Dakota,1981,Professional,1
South Dakota,1981,Graduate,5
South Dakota,1980,Undergraduate,1
South Dakota,1980,Professional,1
South Dakota,1980,Graduate,11
South Dakota,1979,Undergraduate,2
South Dakota,1979,Professional,1
South Dakota,1979,Graduate,4
South Dakota,1978,Undergraduate,0
South Dakota,1978,Professional,0
South Dakota,1978,Graduate,3
South Dakota,1977,Undergraduate,0
South Dakota,1977,Professional,0
South Dakota,1977,Graduate,5
South Dakota,1976,Undergraduate,1
South Dakota,1976,Professional,0
South Dakota,1976,Graduate,2
South Dakota,1975,Undergraduate,1
South Dakota,1975,Professional,0
South Dakota,1975,Graduate,3
Tennessee,2017,Undergraduate,45
Tennessee,2017,Professional,53
Tennessee,2017,Graduate,4
Tennessee,2016,Undergraduate,46
Tennessee,2016,Professional,36
Tennessee,2016,Graduate,2
Tennessee,2015,Undergraduate,43
Tennessee,2015,Professional,27
Tennessee,2015,Graduate,4
Tennessee,2014,Undergraduate,42
Tennessee,2014,Professional,25
Tennessee,2014,Graduate,4
Tennessee,2013,Undergraduate,39
Tennessee,2013,Professional,27
Tennessee,2013,Graduate,3
Tennessee,2012,Undergraduate,37
Tennessee,2012,Professional,30
Tennessee,2012,Graduate,3
Tennessee,2011,Undergraduate,35
Tennessee,2011,Professional,28
Tennessee,2011,Graduate,2
Tennessee,2010,Undergraduate,25
Tennessee,2010,Professional,29
Tennessee,2010,Graduate,2
Tennessee,2009,Undergraduate,25
Tennessee,2009,Professional,29
Tennessee,2009,Graduate,2
Tennessee,2008,Undergraduate,28
Tennessee,2008,Professional,36
Tennessee,2008,Graduate,1
Tennessee,2007,Undergraduate,25
Tennessee,2007,Professional,22
Tennessee,2007,Graduate,3
Tennessee,2006,Undergraduate,28
Tennessee,2006,Professional,21
Tennessee,2006,Graduate,3
Tennessee,2005,Undergraduate,38
Tennessee,2005,Professional,17
Tennessee,2005,Graduate,3
Tennessee,2004,Undergraduate,41
Tennessee,2004,Professional,9
Tennessee,2004,Graduate,2
Tennessee,2003,Undergraduate,43
Tennessee,2003,Professional,42
Tennessee,2003,Graduate,1
Tennessee,2002,Undergraduate,44
Tennessee,2002,Professional,47
Tennessee,2002,Graduate,1
Tennessee,2001,Undergraduate,41
Tennessee,2001,Professional,39
Tennessee,2001,Graduate,1
Tennessee,2000,Undergraduate,35
Tennessee,2000,Professional,37
Tennessee,2000,Graduate,2
Tennessee,1999,Undergraduate,43
Tennessee,1999,Professional,37
Tennessee,1999,Graduate,2
Tennessee,1998,Undergraduate,52
Tennessee,1998,Professional,46
Tennessee,1998,Graduate,1
Tennessee,1997,Undergraduate,52
Tennessee,1997,Professional,2
Tennessee,1997,Graduate,41
Tennessee,1996,Undergraduate,51
Tennessee,1996,Professional,1
Tennessee,1996,Graduate,40
Tennessee,1995,Undergraduate,44
Tennessee,1995,Professional,1
Tennessee,1995,Graduate,31
Tennessee,1994,Undergraduate,37
Tennessee,1994,Professional,1
Tennessee,1994,Graduate,19
Tennessee,1993,Undergraduate,33
Tennessee,1993,Professional,2
Tennessee,1993,Graduate,25
Tennessee,1992,Undergraduate,38
Tennessee,1992,Professional,1
Tennessee,1992,Graduate,19
Tennessee,1991,Undergraduate,43
Tennessee,1991,Professional,2
Tennessee,1991,Graduate,25
Tennessee,1990,Undergraduate,39
Tennessee,1990,Professional,2
Tennessee,1990,Graduate,28
Tennessee,1989,Undergraduate,36
Tennessee,1989,Professional,1
Tennessee,1989,Graduate,27
Tennessee,1988,Undergraduate,26
Tennessee,1988,Professional,0
Tennessee,1988,Graduate,35
Tennessee,1987,Undergraduate,24
Tennessee,1987,Professional,0
Tennessee,1987,Graduate,30
Tennessee,1986,Undergraduate,22
Tennessee,1986,Professional,1
Tennessee,1986,Graduate,27
Tennessee,1985,Undergraduate,16
Tennessee,1985,Professional,0
Tennessee,1985,Graduate,20
Tennessee,1984,Undergraduate,18
Tennessee,1984,Professional,0
Tennessee,1984,Graduate,20
Tennessee,1983,Undergraduate,13
Tennessee,1983,Professional,0
Tennessee,1983,Graduate,18
Tennessee,1982,Undergraduate,13
Tennessee,1982,Professional,0
Tennessee,1982,Graduate,17
Tennessee,1981,Undergraduate,17
Tennessee,1981,Professional,1
Tennessee,1981,Graduate,23
Tennessee,1980,Undergraduate,21
Tennessee,1980,Professional,0
Tennessee,1980,Graduate,23
Tennessee,1979,Undergraduate,16
Tennessee,1979,Professional,0
Tennessee,1979,Graduate,21
Tennessee,1978,Undergraduate,10
Tennessee,1978,Professional,0
Tennessee,1978,Graduate,21
Tennessee,1977,Undergraduate,9
Tennessee,1977,Professional,0
Tennessee,1977,Graduate,22
Tennessee,1976,Undergraduate,4
Tennessee,1976,Professional,1
Tennessee,1976,Graduate,23
Tennessee,1975,Undergraduate,8
Tennessee,1975,Professional,1
Tennessee,1975,Graduate,33
Texas,2017,Undergraduate,162
Texas,2017,Professional,188
Texas,2017,Graduate,18
Texas,2016,Undergraduate,164
Texas,2016,Professional,92
Texas,2016,Graduate,16
Texas,2015,Undergraduate,148
Texas,2015,Professional,81
Texas,2015,Graduate,13
Texas,2014,Undergraduate,119
Texas,2014,Professional,85
Texas,2014,Graduate,17
Texas,2013,Undergraduate,121
Texas,2013,Professional,84
Texas,2013,Graduate,17
Texas,2012,Undergraduate,109
Texas,2012,Professional,89
Texas,2012,Graduate,19
Texas,2011,Undergraduate,100
Texas,2011,Professional,89
Texas,2011,Graduate,25
Texas,2010,Undergraduate,87
Texas,2010,Professional,76
Texas,2010,Graduate,25
Texas,2009,Undergraduate,87
Texas,2009,Professional,76
Texas,2009,Graduate,25
Texas,2008,Undergraduate,102
Texas,2008,Professional,66
Texas,2008,Graduate,14
Texas,2007,Undergraduate,92
Texas,2007,Professional,70
Texas,2007,Graduate,10
Texas,2006,Undergraduate,85
Texas,2006,Professional,71
Texas,2006,Graduate,13
Texas,2005,Undergraduate,87
Texas,2005,Professional,48
Texas,2005,Graduate,12
Texas,2004,Undergraduate,93
Texas,2004,Professional,41
Texas,2004,Graduate,7
Texas,2003,Undergraduate,85
Texas,2003,Professional,136
Texas,2003,Graduate,5
Texas,2002,Undergraduate,72
Texas,2002,Professional,126
Texas,2002,Graduate,4
Texas,2001,Undergraduate,55
Texas,2001,Professional,103
Texas,2001,Graduate,6
Texas,2000,Undergraduate,47
Texas,2000,Professional,98
Texas,2000,Graduate,6
Texas,1999,Undergraduate,57
Texas,1999,Professional,87
Texas,1999,Graduate,7
Texas,1998,Undergraduate,53
Texas,1998,Professional,100
Texas,1998,Graduate,5
Texas,1997,Undergraduate,44
Texas,1997,Professional,7
Texas,1997,Graduate,100
Texas,1996,Undergraduate,45
Texas,1996,Professional,5
Texas,1996,Graduate,92
Texas,1995,Undergraduate,44
Texas,1995,Professional,2
Texas,1995,Graduate,63
Texas,1994,Undergraduate,37
Texas,1994,Professional,2
Texas,1994,Graduate,56
Texas,1993,Undergraduate,48
Texas,1993,Professional,2
Texas,1993,Graduate,54
Texas,1992,Undergraduate,44
Texas,1992,Professional,0
Texas,1992,Graduate,55
Texas,1991,Undergraduate,49
Texas,1991,Professional,0
Texas,1991,Graduate,47
Texas,1990,Undergraduate,44
Texas,1990,Professional,0
Texas,1990,Graduate,45
Texas,1989,Undergraduate,33
Texas,1989,Professional,0
Texas,1989,Graduate,38
Texas,1988,Undergraduate,27
Texas,1988,Professional,0
Texas,1988,Graduate,37
Texas,1987,Undergraduate,22
Texas,1987,Professional,0
Texas,1987,Graduate,36
Texas,1986,Undergraduate,12
Texas,1986,Professional,0
Texas,1986,Graduate,31
Texas,1985,Undergraduate,12
Texas,1985,Professional,0
Texas,1985,Graduate,31
Texas,1984,Undergraduate,10
Texas,1984,Professional,0
Texas,1984,Graduate,33
Texas,1983,Undergraduate,10
Texas,1983,Professional,1
Texas,1983,Graduate,47
Texas,1982,Undergraduate,12
Texas,1982,Professional,1
Texas,1982,Graduate,52
Texas,1981,Undergraduate,13
Texas,1981,Professional,1
Texas,1981,Graduate,47
Texas,1980,Undergraduate,16
Texas,1980,Professional,1
Texas,1980,Graduate,40
Texas,1979,Undergraduate,15
Texas,1979,Professional,0
Texas,1979,Graduate,36
Texas,1978,Undergraduate,11
Texas,1978,Professional,1
Texas,1978,Graduate,46
Texas,1977,Undergraduate,9
Texas,1977,Professional,1
Texas,1977,Graduate,45
Texas,1976,Undergraduate,11
Texas,1976,Professional,0
Texas,1976,Graduate,37
Texas,1975,Undergraduate,11
Texas,1975,Professional,1
Texas,1975,Graduate,42
Unknown,2017,Undergraduate,282
Unknown,2017,Professional,1435
Unknown,2017,Graduate,59
Unknown,2016,Undergraduate,525
Unknown,2016,Professional,1146
Unknown,2016,Graduate,65
Unknown,2015,Undergraduate,548
Unknown,2015,Professional,1177
Unknown,2015,Graduate,48
Unknown,2014,Undergraduate,596
Unknown,2014,Professional,1214
Unknown,2014,Graduate,52
Unknown,2013,Undergraduate,574
Unknown,2013,Professional,1253
Unknown,2013,Graduate,52
Unknown,2012,Undergraduate,606
Unknown,2012,Professional,1269
Unknown,2012,Graduate,72
Unknown,2011,Undergraduate,624
Unknown,2011,Professional,1325
Unknown,2011,Graduate,84
Unknown,2010,Undergraduate,612
Unknown,2010,Professional,1432
Unknown,2010,Graduate,79
Unknown,2009,Undergraduate,612
Unknown,2009,Professional,1432
Unknown,2009,Graduate,79
Unknown,2008,Undergraduate,568
Unknown,2008,Professional,1546
Unknown,2008,Graduate,103
Unknown,2007,Undergraduate,486
Unknown,2007,Professional,1581
Unknown,2007,Graduate,113
Unknown,2006,Undergraduate,498
Unknown,2006,Professional,1659
Unknown,2006,Graduate,132
Unknown,2005,Undergraduate,508
Unknown,2005,Professional,1804
Unknown,2005,Graduate,141
Unknown,2004,Undergraduate,473
Unknown,2004,Professional,1851
Unknown,2004,Graduate,82
Utah,2017,Undergraduate,7
Utah,2017,Professional,21
Utah,2017,Graduate,0
Utah,2016,Undergraduate,7
Utah,2016,Professional,14
Utah,2016,Graduate,0
Utah,2015,Undergraduate,8
Utah,2015,Professional,15
Utah,2015,Graduate,0
Utah,2014,Undergraduate,6
Utah,2014,Professional,16
Utah,2014,Graduate,0
Utah,2013,Undergraduate,3
Utah,2013,Professional,19
Utah,2013,Graduate,0
Utah,2012,Undergraduate,4
Utah,2012,Professional,16
Utah,2012,Graduate,0
Utah,2011,Undergraduate,4
Utah,2011,Professional,10
Utah,2011,Graduate,1
Utah,2010,Undergraduate,2
Utah,2010,Professional,11
Utah,2010,Graduate,5
Utah,2009,Undergraduate,2
Utah,2009,Professional,11
Utah,2009,Graduate,5
Utah,2008,Undergraduate,4
Utah,2008,Professional,19
Utah,2008,Graduate,5
Utah,2007,Undergraduate,4
Utah,2007,Professional,21
Utah,2007,Graduate,1
Utah,2006,Undergraduate,4
Utah,2006,Professional,20
Utah,2006,Graduate,2
Utah,2005,Undergraduate,7
Utah,2005,Professional,17
Utah,2005,Graduate,2
Utah,2004,Undergraduate,11
Utah,2004,Professional,13
Utah,2004,Graduate,3
Utah,2003,Undergraduate,6
Utah,2003,Professional,52
Utah,2003,Graduate,4
Utah,2002,Undergraduate,7
Utah,2002,Professional,44
Utah,2002,Graduate,2
Utah,2001,Undergraduate,8
Utah,2001,Professional,43
Utah,2001,Graduate,3
Utah,2000,Undergraduate,4
Utah,2000,Professional,45
Utah,2000,Graduate,2
Utah,1999,Undergraduate,6
Utah,1999,Professional,41
Utah,1999,Graduate,3
Utah,1998,Undergraduate,3
Utah,1998,Professional,39
Utah,1998,Graduate,3
Utah,1997,Undergraduate,6
Utah,1997,Professional,2
Utah,1997,Graduate,26
Utah,1996,Undergraduate,5
Utah,1996,Professional,0
Utah,1996,Graduate,19
Utah,1995,Undergraduate,2
Utah,1995,Professional,1
Utah,1995,Graduate,11
Utah,1994,Undergraduate,1
Utah,1994,Professional,1
Utah,1994,Graduate,2
Utah,1993,Undergraduate,1
Utah,1993,Professional,1
Utah,1993,Graduate,2
Utah,1992,Undergraduate,2
Utah,1992,Professional,1
Utah,1992,Graduate,6
Utah,1991,Undergraduate,1
Utah,1991,Professional,1
Utah,1991,Graduate,4
Utah,1990,Undergraduate,1
Utah,1990,Professional,0
Utah,1990,Graduate,5
Utah,1989,Undergraduate,1
Utah,1989,Professional,0
Utah,1989,Graduate,9
Utah,1988,Undergraduate,0
Utah,1988,Professional,0
Utah,1988,Graduate,3
Utah,1987,Undergraduate,0
Utah,1987,Professional,0
Utah,1987,Graduate,8
Utah,1986,Undergraduate,1
Utah,1986,Professional,0
Utah,1986,Graduate,5
Utah,1985,Undergraduate,1
Utah,1985,Professional,0
Utah,1985,Graduate,9
Utah,1984,Undergraduate,0
Utah,1984,Professional,0
Utah,1984,Graduate,12
Utah,1983,Undergraduate,0
Utah,1983,Professional,0
Utah,1983,Graduate,9
Utah,1982,Undergraduate,0
Utah,1982,Professional,1
Utah,1982,Graduate,7
Utah,1981,Undergraduate,0
Utah,1981,Professional,0
Utah,1981,Graduate,13
Utah,1980,Undergraduate,0
Utah,1980,Professional,0
Utah,1980,Graduate,11
Utah,1979,Undergraduate,2
Utah,1979,Professional,0
Utah,1979,Graduate,11
Utah,1978,Undergraduate,0
Utah,1978,Professional,0
Utah,1978,Graduate,10
Utah,1977,Undergraduate,0
Utah,1977,Professional,0
Utah,1977,Graduate,8
Utah,1976,Undergraduate,0
Utah,1976,Professional,0
Utah,1976,Graduate,9
Utah,1975,Undergraduate,0
Utah,1975,Professional,0
Utah,1975,Graduate,5
Vermont,2017,Undergraduate,1
Vermont,2017,Professional,6
Vermont,2017,Graduate,0
Vermont,2016,Undergraduate,2
Vermont,2016,Professional,3
Vermont,2016,Graduate,0
Vermont,2015,Undergraduate,3
Vermont,2015,Professional,4
Vermont,2015,Graduate,0
Vermont,2014,Undergraduate,1
Vermont,2014,Professional,4
Vermont,2014,Graduate,0
Vermont,2013,Undergraduate,1
Vermont,2013,Professional,3
Vermont,2013,Graduate,0
Vermont,2012,Undergraduate,1
Vermont,2012,Professional,2
Vermont,2012,Graduate,1
Vermont,2011,Undergraduate,2
Vermont,2011,Professional,2
Vermont,2011,Graduate,0
Vermont,2010,Undergraduate,1
Vermont,2010,Professional,0
Vermont,2010,Graduate,1
Vermont,2009,Undergraduate,1
Vermont,2009,Professional,0
Vermont,2009,Graduate,1
Vermont,2008,Undergraduate,6
Vermont,2008,Professional,1
Vermont,2008,Graduate,2
Vermont,2007,Undergraduate,7
Vermont,2007,Professional,0
Vermont,2007,Graduate,1
Vermont,2006,Undergraduate,8
Vermont,2006,Professional,1
Vermont,2006,Graduate,2
Vermont,2005,Undergraduate,6
Vermont,2005,Professional,1
Vermont,2005,Graduate,0
Vermont,2004,Undergraduate,3
Vermont,2004,Professional,2
Vermont,2004,Graduate,0
Vermont,2003,Undergraduate,2
Vermont,2003,Professional,7
Vermont,2003,Graduate,0
Vermont,2002,Undergraduate,1
Vermont,2002,Professional,5
Vermont,2002,Graduate,0
Vermont,2001,Undergraduate,1
Vermont,2001,Professional,6
Vermont,2001,Graduate,0
Vermont,2000,Undergraduate,2
Vermont,2000,Professional,6
Vermont,2000,Graduate,0
Vermont,1999,Undergraduate,4
Vermont,1999,Professional,8
Vermont,1999,Graduate,0
Vermont,1998,Undergraduate,3
Vermont,1998,Professional,5
Vermont,1998,Graduate,0
Vermont,1997,Undergraduate,4
Vermont,1997,Professional,0
Vermont,1997,Graduate,6
Vermont,1996,Undergraduate,5
Vermont,1996,Professional,0
Vermont,1996,Graduate,9
